repo_name,commit_num,commit,code_slice,ground_truth,prediction
Loki,22,5c77b,<module>@bot_lib_screen.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,<body>@lib_server_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,<module>@bot_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,<body>@bot_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,NEW@<body>@bot_lib_session.py_slice.py,Undetermined,Undetermined
Loki,22,5c77b,NEW@<body>@bot_bot.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,22,5c77b,NEW@<body>@lib_server_server.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,22,5c77b,NEW@<body>@lib_server_lib_session.py_slice.py,Undetermined,Undetermined
Loki,22,5c77b,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,NEW@<body>@bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,22,5c77b,NEW@<body>@bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,22,5c77b,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,<body>@bot_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,22,5c77b,NEW@<body>@lib_server_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,22,5c77b,<body>@bot_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,<module>@lib_crypto.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,<body>@lib_server_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,current_password_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,password_change_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,NEW@<body>@lib_server_lib_interface.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,23,e2727,NEW@<module>@loki.py_slice.py,Undetermined,Undetermined
Loki,23,e2727,<body>@lib_server_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,is_username_valid@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,<module>@bot_lib_screen.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,<body>@lib_server_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,<module>@bot_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,<body>@bot_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,NEW@<body>@bot_lib_session.py_slice.py,Undetermined,Undetermined
Loki,23,e2727,NEW@<body>@bot_bot.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,23,e2727,NEW@<body>@lib_server_server.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,23,e2727,NEW@<body>@lib_server_lib_session.py_slice.py,Undetermined,Undetermined
Loki,23,e2727,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,NEW@<body>@bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,23,e2727,NEW@<body>@bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,23,e2727,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,<body>@bot_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,23,e2727,NEW@<body>@lib_server_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,23,e2727,<body>@bot_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<module>@lib_crypto.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<body>@lib_server_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,current_password_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,password_change_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,NEW@<body>@lib_server_lib_interface.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,24,d3264,NEW@<module>@loki.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,24,d3264,<body>@lib_server_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<body>@bot_lib_info.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,is_username_valid@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<module>@bot_lib_screen.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<body>@lib_server_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<body>@lib_server_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<module>@bot_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<body>@bot_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,NEW@<body>@lib_server_server.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,24,d3264,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,NEW@<body>@bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,24,d3264,NEW@<body>@bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,24,d3264,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<body>@bot_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,NEW@<body>@lib_server_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,24,d3264,<body>@bot_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<body>@bot_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,24,d3264,<body>@bot_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<module>@lib_crypto.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<body>@lib_server_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,current_password_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,password_change_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,NEW@<module>@loki.py_slice.py,Undetermined,Undetermined
Loki,25,99d19,<body>@lib_server_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<body>@lib_server_lib_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<body>@bot_lib_info.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,is_username_valid@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<module>@bot_lib_screen.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<body>@lib_server_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<body>@bot_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<body>@lib_server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,NEW@<body>@bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,25,99d19,NEW@<body>@bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,25,99d19,NEW@<body>@lib_server_lib_sftp.py_slice.py,Undetermined,Undetermined
Loki,25,99d19,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,NEW@<module>@bot_bot.py_slice.py,Undetermined,Undetermined
Loki,25,99d19,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<body>@bot_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,NEW@<body>@lib_server_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,25,99d19,<body>@bot_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,<body>@bot_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,25,99d19,NEW@<body>@bot_lib_sftp.py_slice.py,Undetermined,Undetermined
Loki,26,dbbb3,current_password_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,password_change_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,NEW@<body>@builder_bot_template_bot.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,26,dbbb3,NEW@<body>@lib_server_lib_interface.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,26,dbbb3,NEW@<module>@loki.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,26,dbbb3,NEW@<body>@builder_lib_dropper.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,26,dbbb3,<body>@lib_server_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,NEW@<body>@builder_builder.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,26,dbbb3,NEW@find@builder_lib_pathfinder.py_slice.py,Undetermined,Undetermined
Loki,26,dbbb3,is_username_valid@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,NEW@<body>@builder_bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,26,dbbb3,<body>@lib_server_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,NEW@<module>@builder_builder.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,26,dbbb3,NEW@<body>@builder_bot_lib_session.py_slice.py,Undetermined,Undetermined
Loki,26,dbbb3,NEW@<body>@builder_bot_lib_shell.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,26,dbbb3,NEW@<body>@builder_bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,26,dbbb3,NEW@<body>@lib_server_server.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,26,dbbb3,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,NEW@<module>@builder_bot_template_bot.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,26,dbbb3,NEW@<body>@lib_server_lib_sftp.py_slice.py,Undetermined,Undetermined
Loki,26,dbbb3,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,26,dbbb3,NEW@<body>@lib_server_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,26,dbbb3,NEW@<module>@builder_bot_lib_screen.py_slice.py,Benign,Benign
Loki,26,dbbb3,NEW@<body>@builder_bot_lib_sftp.py_slice.py,Undetermined,Undetermined
Loki,27,24940,NEW@<body>@builder_lib_pathfinder.py_slice.py,Undetermined,Undetermined
Loki,27,24940,NEW@<body>@lib_server_lib_shell.py_slice.py,Undetermined,Undetermined
Loki,27,24940,<body>@lib_server_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,current_password_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,<module>@builder_bot_lib_screen.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,password_change_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,NEW@<body>@builder_bot_template_bot.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,27,24940,NEW@<body>@lib_server_lib_interface.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,27,24940,NEW@<module>@loki.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,27,24940,NEW@<body>@builder_builder.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,27,24940,NEW@find@builder_lib_pathfinder.py_slice.py,Undetermined,Undetermined
Loki,27,24940,is_username_valid@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,<module>@builder_bot_template_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,NEW@<body>@builder_bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,27,24940,<body>@lib_server_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,NEW@<module>@builder_builder.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,27,24940,NEW@<body>@builder_bot_lib_session.py_slice.py,Undetermined,Undetermined
Loki,27,24940,<body>@builder_bot_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,<body>@builder_lib_dropper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,NEW@<body>@builder_bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,27,24940,<body>@builder_bot_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,NEW@<body>@lib_server_server.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,27,24940,<body>@builder_bot_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,NEW@<body>@lib_server_lib_session.py_slice.py,Undetermined,Undetermined
Loki,27,24940,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,27,24940,NEW@<body>@lib_server_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,28,d1ee9,<body>@lib_server_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,current_password_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<body>@builder_bot_template_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<module>@builder_bot_lib_screen.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,password_change_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,NEW@<module>@loki.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,28,d1ee9,<body>@builder_bot_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<body>@lib_server_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<body>@lib_server_lib_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,is_username_valid@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<module>@builder_bot_template_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,NEW@<body>@builder_bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,28,d1ee9,<body>@lib_server_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<body>@lib_server_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,find@builder_lib_pathfinder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<body>@builder_bot_lib_info.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,NEW@<body>@builder_bot_lib_shell.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,28,d1ee9,<body>@builder_lib_dropper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,NEW@<body>@builder_bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,28,d1ee9,<body>@builder_bot_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,NEW@<body>@lib_server_server.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,28,d1ee9,<body>@builder_bot_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<body>@builder_lib_pathfinder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,NEW@<body>@lib_server_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,28,d1ee9,<module>@builder_builder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,28,d1ee9,<body>@builder_builder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@lib_server_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,current_password_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@builder_bot_template_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<module>@builder_bot_lib_screen.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,password_change_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@builder_bot_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@lib_server_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@lib_server_lib_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,is_username_valid@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<module>@builder_bot_template_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,NEW@<body>@builder_bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,29,9de39,<module>@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@lib_server_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@lib_server_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,find@builder_lib_pathfinder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@builder_bot_lib_info.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,NEW@<body>@builder_bot_lib_shell.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,29,9de39,<body>@builder_lib_dropper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,NEW@<body>@builder_bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,29,9de39,<body>@builder_bot_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@builder_bot_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@lib_server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@builder_lib_pathfinder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,NEW@<body>@lib_server_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,29,9de39,<module>@builder_builder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,29,9de39,<body>@builder_builder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@lib_server_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,current_password_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<module>@builder_bot_lib_screen.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,password_change_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,NEW@<body>@builder_bot_template_bot.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,30,2bc68,<body>@builder_bot_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@lib_server_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@lib_server_lib_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,is_username_valid@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,NEW@<body>@builder_bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,30,2bc68,<module>@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@lib_server_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@lib_server_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,find@builder_lib_pathfinder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@builder_bot_lib_info.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@builder_bot_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@builder_lib_dropper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,NEW@<body>@builder_bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,30,2bc68,<body>@builder_bot_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@builder_bot_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@lib_server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,NEW@<module>@builder_bot_template_bot.py_slice.py,Core Attack Chain,Core Attack Chain
Loki,30,2bc68,<body>@builder_lib_pathfinder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,NEW@<body>@lib_server_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,30,2bc68,<module>@builder_builder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,30,2bc68,<body>@builder_builder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@lib_server_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,current_password_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@builder_bot_template_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,password_change_check@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@builder_bot_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@lib_server_lib_shell.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@lib_server_lib_interface.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,is_username_valid@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<module>@builder_bot_template_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,login@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,NEW@<body>@builder_bot_lib_ssh.py_slice.py,Undetermined,Undetermined
Loki,31,57e2c,<module>@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@lib_server_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@lib_server_lib_session.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,find@builder_lib_pathfinder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,update_username@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@builder_bot_lib_info.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,NEW@<body>@builder_bot_lib_shell.py_slice.py,Full Attack Chain,Full Attack Chain
Loki,31,57e2c,<body>@builder_lib_dropper.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,NEW@<body>@builder_bot_lib_info.py_slice.py,Undetermined,Undetermined
Loki,31,57e2c,<body>@builder_bot_lib_ssh.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@builder_bot_lib_sftp.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@lib_server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@lib_database.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<body>@builder_lib_pathfinder.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,<module>@lib_const.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Loki,31,57e2c,update_password@loki.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
